geneticSampleID,dnaSampleID,dataQF.x,meanCopyNumber_fungi,copyNumberStandardDeviation_fungi,dataQF.y,meanCopyNumber_bacteria and archaea,copyNumberStandardDeviation_bacteria and archaea,legacy,fb_ratio,f_proportion,siteID,test_fun,test_bac,batchID,nucleicAcidConcentration_bac_arc,nucleicAcidConcentration_fun,nucleicAcidConcentration_bac,nucleicAcidConcentration_arc,meanCqValue_bac_arc,meanCqValue_fun,meanCqValue_bac,meanCqValue_arc,pcrEfficiency_bac_arc,pcrEfficiency_fun,pcrEfficiency_bac,pcrEfficiency_arc,sampleID,compositeSampleID
STER_027-M-14.5-33.5-20160817-GEN,STER_027-M-14.5-33.5-20160817-GEN-DNA1,NA,6.4,0.7,NA,29757.4,11157,FALSE,2.1507255338167985e-4,2.1502630712476228e-4,STER,6.4,29757.4,CF090DYKY,NA,15,NA,NA,NA,22,NA,NA,NA,89.3,NA,NA,STER_027-M-14.5-33.5-20160817,STER_027-M-20160817-COMP
STER_027-M-17.5-7-20170605-GEN,STER_027-M-17.5-7-20170605-GEN-DNA1,NA,NA,NA,NA,90569.8,28265.1,FALSE,NA,NA,STER,NA,90569.8,CF052PR7,4.7,NA,NA,NA,23,NA,NA,NA,78.2,NA,NA,NA,STER_027-M-17.5-7-20170605,STER_027-M-20170605-COMP
STER_027-M-19.5-8-20160421-GEN,STER_027-M-19.5-8-20160421-GEN-DNA1,NA,752,31.4,NA,104210.5,14616,FALSE,0.007216163438425111,0.007164463498868644,STER,752,104210.5,CFH05VTH,2.2,NA,NA,NA,24.6,NA,NA,NA,59.6,NA,NA,NA,STER_027-M-19.5-8-20160421,NA
STER_027-M-19.5-8-20160421-GEN,STER_027-M-19.5-8-20160421-GEN-DNA1,NA,752,31.4,NA,104210.5,14616,FALSE,0.007216163438425111,0.007164463498868644,STER,752,104210.5,CFH05VTL,NA,2.2,NA,NA,NA,18.7,NA,NA,NA,66.6,NA,NA,STER_027-M-19.5-8-20160421,NA
STER_027-M-20-30-20170605-GEN,STER_027-M-20-30-20170605-GEN-DNA1,NA,10.9,0.5,NA,44878.3,735.2,FALSE,2.4287907518778562e-4,2.4282009926663873e-4,STER,10.9,44878.3,CF05FPWE,4.8,NA,NA,NA,24.9,NA,NA,NA,78.8,NA,NA,NA,STER_027-M-20-30-20170605,STER_027-M-20170605-COMP
STER_027-M-20-30-20170605-GEN,STER_027-M-20-30-20170605-GEN-DNA1,NA,10.9,0.5,NA,44878.3,735.2,FALSE,2.4287907518778562e-4,2.4282009926663873e-4,STER,10.9,44878.3,CF0529F8,NA,4.8,NA,NA,NA,25.7,NA,NA,NA,75.7,NA,NA,STER_027-M-20-30-20170605,STER_027-M-20170605-COMP
STER_027-M-21-0-20160817-GEN,STER_027-M-21-0-20160817-GEN-DNA1,NA,2.7,1,NA,NA,NA,FALSE,NA,NA,STER,2.7,NA,CF090DYKY,NA,6.1,NA,NA,NA,24.8,NA,NA,NA,89.3,NA,NA,STER_027-M-21-0-20160817,STER_027-M-20160817-COMP
STER_027-M-29.5-7.5-20161129-GEN,STER_027-M-29.5-7.5-20161129-GEN-DNA1,NA,3.3,0.2,NA,54682.5,9736.2,FALSE,6.034837470854478e-5,6.034473300198588e-5,STER,3.3,54682.5,CF052PSA,2.1,NA,NA,NA,30.3,NA,NA,NA,61.6,NA,NA,NA,STER_027-M-29.5-7.5-20161129,NA
STER_027-M-29.5-7.5-20161129-GEN,STER_027-M-29.5-7.5-20161129-GEN-DNA1,NA,3.3,0.2,NA,54682.5,9736.2,FALSE,6.034837470854478e-5,6.034473300198588e-5,STER,3.3,54682.5,CF052PSF,NA,2.1,NA,NA,NA,26.1,NA,NA,NA,79.9,NA,NA,STER_027-M-29.5-7.5-20161129,NA
STER_027-M-3-26-20140723-GEN,STER_027-M-3-26-20140723-GEN-DNA1,legacyData,65896,831.4,legacyData,138683013.7,10209981.992004149,TRUE,4.7515552367896087e-4,4.7492985813350866e-4,STER,65.896,138683.01369999998,Argonne National Laboratory_2015-09-22,NA,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,STER_027-M-3-26-20140723,NA
STER_027-M-30.5-21.5-20171023-GEN,STER_027-M-30.5-21.5-20171023-GEN-DNA1,NA,13.4,1.7,NA,99459.8,7903.1,FALSE,1.3472779957329493e-4,1.3470965043851007e-4,STER,13.4,99459.8,CFH00U1X,NA,2.4,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,STER_027-M-30.5-21.5-20171023,NA
STER_027-M-30.5-21.5-20171023-GEN,STER_027-M-30.5-21.5-20171023-GEN-DNA1,NA,13.4,1.7,NA,99459.8,7903.1,FALSE,1.3472779957329493e-4,1.3470965043851007e-4,STER,13.4,99459.8,CF90WLTX,2.4,NA,NA,NA,24.4,NA,NA,NA,NA,NA,NA,NA,STER_027-M-30.5-21.5-20171023,NA
STER_027-M-31.5-32.5-20160421-GEN,STER_027-M-31.5-32.5-20160421-GEN-DNA1,NA,934.6,43.4,NA,122490,16973.7,FALSE,0.007630010613111275,0.007572234384393387,STER,934.6,122490,CFH05VTH,1.9,NA,NA,NA,24.6,NA,NA,NA,59.6,NA,NA,NA,STER_027-M-31.5-32.5-20160421,NA
STER_027-M-31.5-32.5-20160421-GEN,STER_027-M-31.5-32.5-20160421-GEN-DNA1,NA,934.6,43.4,NA,122490,16973.7,FALSE,0.007630010613111275,0.007572234384393387,STER,934.6,122490,CFH05VTL,NA,1.9,NA,NA,NA,18.6,NA,NA,NA,66.6,NA,NA,STER_027-M-31.5-32.5-20160421,NA
STER_027-M-32-15.5-20170410-GEN,STER_027-M-32-15.5-20170410-GEN-DNA1,NA,31.9,2.8,NA,81064.2,6337.5,FALSE,3.9351526321113387e-4,3.933604698622992e-4,STER,31.9,81064.2,CF052PSD,NA,5.4,NA,NA,NA,22.8,NA,NA,NA,75.7,NA,NA,STER_027-M-32-15.5-20170410,NA
STER_027-M-32-15.5-20170410-GEN,STER_027-M-32-15.5-20170410-GEN-DNA1,NA,31.9,2.8,NA,81064.2,6337.5,FALSE,3.9351526321113387e-4,3.933604698622992e-4,STER,31.9,81064.2,CF052PR8,5.4,NA,NA,NA,25.6,NA,NA,NA,67.2,NA,NA,NA,STER_027-M-32-15.5-20170410,NA
STER_027-M-33.5-21.5-20161129-GEN,STER_027-M-33.5-21.5-20161129-GEN-DNA1,NA,4,0.2,NA,84999,1900.9,FALSE,4.7059377169143165e-5,4.7057162688375704e-5,STER,4,84999,CF052PR9,6.5,NA,NA,NA,23.6,NA,NA,NA,NA,NA,NA,NA,STER_027-M-33.5-21.5-20161129,NA
STER_027-M-33.5-21.5-20161129-GEN,STER_027-M-33.5-21.5-20161129-GEN-DNA1,NA,4,0.2,NA,84999,1900.9,FALSE,4.7059377169143165e-5,4.7057162688375704e-5,STER,4,84999,CF052PSG,NA,6.5,NA,NA,NA,23.8,NA,NA,NA,NA,NA,NA,STER_027-M-33.5-21.5-20161129,NA
STER_027-M-34.5-2.5-20160421-GEN,STER_027-M-34.5-2.5-20160421-GEN-DNA1,NA,981.9,8,NA,116093.2,17897.6,FALSE,0.008457859719604593,0.008386924290476798,STER,981.9,116093.2,CFH05VTH,1,NA,NA,NA,26,NA,NA,NA,59.6,NA,NA,NA,STER_027-M-34.5-2.5-20160421,NA
STER_027-M-34.5-2.5-20160421-GEN,STER_027-M-34.5-2.5-20160421-GEN-DNA1,NA,981.9,8,NA,116093.2,17897.6,FALSE,0.008457859719604593,0.008386924290476798,STER,981.9,116093.2,CFH05VTJ,NA,1,NA,NA,NA,20.2,NA,NA,NA,67.7,NA,NA,STER_027-M-34.5-2.5-20160421,NA
STER_027-M-36.5-11-20170605-GEN,STER_027-M-36.5-11-20170605-GEN-DNA1,NA,NA,NA,NA,49778,2957.6,FALSE,NA,NA,STER,NA,49778,CF052PR7,2.9,NA,NA,NA,24.9,NA,NA,NA,78.2,NA,NA,NA,STER_027-M-36.5-11-20170605,STER_027-M-20170605-COMP
STER_027-M-37.5-5-20171023-GEN,STER_027-M-37.5-5-20171023-GEN-DNA1,NA,13.1,0.9,NA,114063.1,19055.7,FALSE,1.1484871093280824e-4,1.1483552222111183e-4,STER,13.1,114063.1,CFH00UIT,NA,4.5,NA,NA,NA,21.3,NA,NA,NA,NA,NA,NA,STER_027-M-37.5-5-20171023,NA
STER_027-M-37.5-5-20171023-GEN,STER_027-M-37.5-5-20171023-GEN-DNA1,NA,13.1,0.9,NA,114063.1,19055.7,FALSE,1.1484871093280824e-4,1.1483552222111183e-4,STER,13.1,114063.1,CFH00U1Z,4.5,NA,NA,NA,22.8,NA,NA,NA,NA,NA,NA,NA,STER_027-M-37.5-5-20171023,NA
STER_027-M-39.5-34-20170410-GEN,STER_027-M-39.5-34-20170410-GEN-DNA1,NA,36.2,0.4,NA,42052.5,12390.4,FALSE,8.608287259972653e-4,8.600883372496658e-4,STER,36.2,42052.5,CF04E3W7,NA,5.1,NA,NA,NA,22.2,NA,NA,NA,80.5,NA,NA,STER_027-M-39.5-34-20170410,NA
STER_027-M-39.5-34-20170410-GEN,STER_027-M-39.5-34-20170410-GEN-DNA1,NA,36.2,0.4,NA,42052.5,12390.4,FALSE,8.608287259972653e-4,8.600883372496658e-4,STER,36.2,42052.5,CF052PSE,5.1,NA,NA,NA,24.9,NA,NA,NA,73.4,NA,NA,NA,STER_027-M-39.5-34-20170410,NA
STER_027-M-7.5-24.5-20170410-GEN,STER_027-M-7.5-24.5-20170410-GEN-DNA1,NA,33.2,1.1,NA,56775.6,6420.9,FALSE,5.847582412162972e-4,5.844164988522906e-4,STER,33.2,56775.6,CF052PSE,4.1,NA,NA,NA,24.7,NA,NA,NA,73.4,NA,NA,NA,STER_027-M-7.5-24.5-20170410,NA
STER_027-M-7.5-24.5-20170410-GEN,STER_027-M-7.5-24.5-20170410-GEN-DNA1,NA,33.2,1.1,NA,56775.6,6420.9,FALSE,5.847582412162972e-4,5.844164988522906e-4,STER,33.2,56775.6,CF04E3W7,NA,4.1,NA,NA,NA,22.7,NA,NA,NA,80.5,NA,NA,STER_027-M-7.5-24.5-20170410,NA
STER_027-M-8.5-13.5-20160817-GEN,STER_027-M-8.5-13.5-20160817-GEN-DNA1,NA,10.6,1.5,NA,108966.3,3505.6,FALSE,9.727778221339991e-5,9.726832016693445e-5,STER,10.6,108966.3,CFH06B9B,NA,26,NA,NA,NA,19,NA,NA,NA,91.6,NA,NA,STER_027-M-8.5-13.5-20160817,STER_027-M-20160817-COMP
STER_027-M-8.5-13.5-20160817-GEN,STER_027-M-8.5-13.5-20160817-GEN-DNA1,NA,10.6,1.5,NA,108966.3,3505.6,FALSE,9.727778221339991e-5,9.726832016693445e-5,STER,10.6,108966.3,CF0529KT,26,NA,NA,NA,16.2,NA,NA,NA,NA,NA,NA,NA,STER_027-M-8.5-13.5-20160817,STER_027-M-20160817-COMP
STER_028-M-0.5-28-20170410-GEN,STER_028-M-0.5-28-20170410-GEN-DNA1,NA,84.7,5.4,NA,42952.6,5290.7,FALSE,0.001971941163049501,0.0019680602640035506,STER,84.7,42952.6,CF052PR5,NA,6.8,NA,NA,NA,19.8,NA,NA,NA,87.9,NA,NA,STER_028-M-0.5-28-20170410,NA
STER_028-M-0.5-28-20170410-GEN,STER_028-M-0.5-28-20170410-GEN-DNA1,NA,84.7,5.4,NA,42952.6,5290.7,FALSE,0.001971941163049501,0.0019680602640035506,STER,84.7,42952.6,CF052PR7,6.8,NA,NA,NA,23.6,NA,NA,NA,78.2,NA,NA,NA,STER_028-M-0.5-28-20170410,NA
STER_028-M-15-3.5-20171018-GEN,STER_028-M-15-3.5-20171018-GEN-DNA1,NA,10.4,0.7,NA,98733.8,24655.3,FALSE,1.0533373576222125e-4,1.0532264173490697e-4,STER,10.4,98733.8,CFH00U1Z,4.3,NA,NA,NA,23.2,NA,NA,NA,NA,NA,NA,NA,STER_028-M-15-3.5-20171018,NA
STER_028-M-15-3.5-20171018-GEN,STER_028-M-15-3.5-20171018-GEN-DNA1,NA,10.4,0.7,NA,98733.8,24655.3,FALSE,1.0533373576222125e-4,1.0532264173490697e-4,STER,10.4,98733.8,CFH00UIT,NA,4.3,NA,NA,NA,21.8,NA,NA,NA,NA,NA,NA,STER_028-M-15-3.5-20171018,NA
STER_028-M-17-4-20161130-GEN,STER_028-M-17-4-20161130-GEN-DNA1,NA,10.4,0.8,NA,71814.5,22969.9,FALSE,1.4481755077317256e-4,1.4479658168685235e-4,STER,10.4,71814.5,CF052PR9,7.2,NA,NA,NA,23.8,NA,NA,NA,NA,NA,NA,NA,STER_028-M-17-4-20161130,NA
STER_028-M-17-4-20161130-GEN,STER_028-M-17-4-20161130-GEN-DNA1,NA,10.4,0.8,NA,71814.5,22969.9,FALSE,1.4481755077317256e-4,1.4479658168685235e-4,STER,10.4,71814.5,CF052PSG,NA,7.2,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,STER_028-M-17-4-20161130,NA
STER_028-M-17.5-35.5-20160420-GEN,STER_028-M-17.5-35.5-20160420-GEN-DNA1,NA,NA,NA,NA,129440.2,8662.4,FALSE,NA,NA,STER,NA,129440.2,CF04E3PX,6.1,NA,NA,NA,14.7,NA,NA,NA,NA,NA,NA,NA,STER_028-M-17.5-35.5-20160420,NA
STER_028-M-20-33.5-20160816-GEN,STER_028-M-20-33.5-20160816-GEN-DNA1,NA,118.4,10.5,NA,86639.5,75194.9,FALSE,0.0013665822171180582,0.001364717218835403,STER,118.4,86639.5,CF0529KY,1.4,NA,NA,NA,22.5,NA,NA,NA,NA,NA,NA,NA,STER_028-M-20-33.5-20160816,STER_028-M-20160816-COMP
STER_028-M-20-33.5-20160816-GEN,STER_028-M-20-33.5-20160816-GEN-DNA1,NA,118.4,10.5,NA,86639.5,75194.9,FALSE,0.0013665822171180582,0.001364717218835403,STER,118.4,86639.5,CF04E3S2,NA,1.4,NA,NA,NA,23.3,NA,NA,NA,NA,NA,NA,STER_028-M-20-33.5-20160816,STER_028-M-20160816-COMP
STER_028-M-25-7.5-20160420-GEN,STER_028-M-25-7.5-20160420-GEN-DNA1,NA,14.5,12.2,NA,44568.5,2572.7,FALSE,3.253418894510697e-4,3.2523607653141333e-4,STER,14.5,44568.5,CF04E3UL,NA,6.4,NA,NA,NA,23.9,NA,NA,NA,NA,NA,NA,STER_028-M-25-7.5-20160420,NA
STER_028-M-25-7.5-20160420-GEN,STER_028-M-25-7.5-20160420-GEN-DNA1,NA,14.5,12.2,NA,44568.5,2572.7,FALSE,3.253418894510697e-4,3.2523607653141333e-4,STER,14.5,44568.5,CF04E3R0,6.4,NA,NA,NA,19.8,NA,NA,NA,NA,NA,NA,NA,STER_028-M-25-7.5-20160420,NA
STER_028-M-27-35-20160420-GEN,STER_028-M-27-35-20160420-GEN-DNA1,NA,21.1,2.5,NA,66626.8,4022.9,FALSE,3.1668938024938915e-4,3.1658911983723414e-4,STER,21.1,66626.8,CF04E3UR,6.3,NA,NA,NA,18.8,NA,NA,NA,61,NA,NA,NA,STER_028-M-27-35-20160420,NA
STER_028-M-27-35-20160420-GEN,STER_028-M-27-35-20160420-GEN-DNA1,NA,21.1,2.5,NA,66626.8,4022.9,FALSE,3.1668938024938915e-4,3.1658911983723414e-4,STER,21.1,66626.8,CF04E3UN,NA,6.3,NA,NA,NA,21.3,NA,NA,NA,NA,NA,NA,STER_028-M-27-35-20160420,NA
STER_028-M-27.5-32-20161130-GEN,STER_028-M-27.5-32-20161130-GEN-DNA1,NA,2.9,0.3,NA,46585.4,4346.5,FALSE,6.225126327132535e-5,6.224738829276878e-5,STER,2.9,46585.4,CF052PSG,NA,12,NA,NA,NA,23.3,NA,NA,NA,NA,NA,NA,STER_028-M-27.5-32-20161130,NA
STER_028-M-27.5-32-20161130-GEN,STER_028-M-27.5-32-20161130-GEN-DNA1,NA,2.9,0.3,NA,46585.4,4346.5,FALSE,6.225126327132535e-5,6.224738829276878e-5,STER,2.9,46585.4,CF052PR9,12,NA,NA,NA,23.6,NA,NA,NA,NA,NA,NA,NA,STER_028-M-27.5-32-20161130,NA
STER_028-M-29.5-8.5-20171018-GEN,STER_028-M-29.5-8.5-20171018-GEN-DNA1,NA,77.8,4,NA,89949.8,21209.1,FALSE,8.649268814383133e-4,8.641794294194224e-4,STER,77.8,89949.8,CFH00UIT,NA,4.8,NA,NA,NA,18.4,NA,NA,NA,NA,NA,NA,STER_028-M-29.5-8.5-20171018,NA
STER_028-M-29.5-8.5-20171018-GEN,STER_028-M-29.5-8.5-20171018-GEN-DNA1,NA,77.8,4,NA,89949.8,21209.1,FALSE,8.649268814383133e-4,8.641794294194224e-4,STER,77.8,89949.8,CFH00U1Z,4.8,NA,NA,NA,23.2,NA,NA,NA,NA,NA,NA,NA,STER_028-M-29.5-8.5-20171018,NA
STER_028-M-32-13.5-20160816-GEN,STER_028-M-32-13.5-20160816-GEN-DNA1,NA,3.5,0.2,NA,NA,NA,FALSE,NA,NA,STER,3.5,NA,CF90DYKX,NA,3.2,NA,NA,NA,28,NA,NA,NA,88.8,NA,NA,STER_028-M-32-13.5-20160816,STER_028-M-20160816-COMP
STER_028-M-32-28-20170410-GEN,STER_028-M-32-28-20170410-GEN-DNA1,NA,27.6,0.4,NA,80716.7,20544.6,FALSE,3.419366748145056e-4,3.418197940907284e-4,STER,27.6,80716.7,CF04E3W7,NA,4.4,NA,NA,NA,22.9,NA,NA,NA,80.5,NA,NA,STER_028-M-32-28-20170410,NA
STER_028-M-32-28-20170410-GEN,STER_028-M-32-28-20170410-GEN-DNA1,NA,27.6,0.4,NA,80716.7,20544.6,FALSE,3.419366748145056e-4,3.418197940907284e-4,STER,27.6,80716.7,CF052PSE,4.4,NA,NA,NA,24,NA,NA,NA,73.4,NA,NA,NA,STER_028-M-32-28-20170410,NA
STER_028-M-36-30-20171018-GEN,STER_028-M-36-30-20171018-GEN-DNA1,NA,126.1,7.4,NA,103230.9,5684.3,FALSE,0.001221533474957595,0.0012200431514072583,STER,126.1,103230.9,CF90WLJ7,NA,5,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,STER_028-M-36-30-20171018,NA
STER_028-M-36-30-20171018-GEN,STER_028-M-36-30-20171018-GEN-DNA1,NA,126.1,7.4,NA,103230.9,5684.3,FALSE,0.001221533474957595,0.0012200431514072583,STER,126.1,103230.9,CF90WLTW,5,NA,NA,NA,22.9,NA,NA,NA,NA,NA,NA,NA,STER_028-M-36-30-20171018,NA
STER_028-M-38-0.5-20170605-GEN,STER_028-M-38-0.5-20170605-GEN-DNA1,NA,30.8,2.9,NA,12831.7,161.4,FALSE,0.002400305493426436,0.0023945578231292517,STER,30.8,12831.7,CF0529DE,11,NA,NA,NA,21.8,NA,NA,NA,NA,NA,NA,NA,STER_028-M-38-0.5-20170605,STER_028-M-20170605-COMP
STER_028-M-38-0.5-20170605-GEN,STER_028-M-38-0.5-20170605-GEN-DNA1,NA,30.8,2.9,NA,12831.7,161.4,FALSE,0.002400305493426436,0.0023945578231292517,STER,30.8,12831.7,CF05ACR9,NA,11,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,STER_028-M-38-0.5-20170605,STER_028-M-20170605-COMP
STER_028-M-4-21-20161130-GEN,STER_028-M-4-21-20161130-GEN-DNA1,NA,23,4.4,NA,7929.7,1123.1,FALSE,0.0029004880386395452,0.0028920995385215086,STER,23,7929.7,CF0529DE,9.4,NA,NA,NA,22.6,NA,NA,NA,NA,NA,NA,NA,STER_028-M-4-21-20161130,NA
STER_028-M-4-21-20161130-GEN,STER_028-M-4-21-20161130-GEN-DNA1,NA,23,4.4,NA,7929.7,1123.1,FALSE,0.0029004880386395452,0.0028920995385215086,STER,23,7929.7,CF05ACR9,NA,9.4,NA,NA,NA,20.8,NA,NA,NA,NA,NA,NA,STER_028-M-4-21-20161130,NA
STER_028-M-4-36.5-20170605-GEN,STER_028-M-4-36.5-20170605-GEN-DNA1,NA,81.3,21.8,NA,441,23.6,FALSE,0.18435374149659864,0.1556576680068926,STER,81.3,441,CF052PR6,NA,5.2,NA,NA,NA,21.5,NA,NA,NA,NA,NA,NA,STER_028-M-4-36.5-20170605,STER_028-M-20170605-COMP
STER_028-M-4-36.5-20170605-GEN,STER_028-M-4-36.5-20170605-GEN-DNA1,NA,81.3,21.8,NA,441,23.6,FALSE,0.18435374149659864,0.1556576680068926,STER,81.3,441,CF04E3SZ,5.2,NA,NA,NA,22.8,NA,NA,NA,NA,NA,NA,NA,STER_028-M-4-36.5-20170605,STER_028-M-20170605-COMP
STER_028-M-4.5-9.5-20170605-GEN,STER_028-M-4.5-9.5-20170605-GEN-DNA1,NA,44.5,4.7,NA,16279,3874,FALSE,0.00273358314392776,0.0027261310380739426,STER,44.5,16279,CF05ACR9,NA,12,NA,NA,NA,19.3,NA,NA,NA,NA,NA,NA,STER_028-M-4.5-9.5-20170605,STER_028-M-20170605-COMP
STER_028-M-4.5-9.5-20170605-GEN,STER_028-M-4.5-9.5-20170605-GEN-DNA1,NA,44.5,4.7,NA,16279,3874,FALSE,0.00273358314392776,0.0027261310380739426,STER,44.5,16279,CF0529DE,12,NA,NA,NA,21.3,NA,NA,NA,NA,NA,NA,NA,STER_028-M-4.5-9.5-20170605,STER_028-M-20170605-COMP
STER_028-M-5-34.5-20160816-GEN,STER_028-M-5-34.5-20160816-GEN-DNA1,NA,25,1.4,NA,NA,NA,FALSE,NA,NA,STER,25,NA,CF04E3S2,NA,1.5,NA,NA,NA,25.8,NA,NA,NA,NA,NA,NA,STER_028-M-5-34.5-20160816,STER_028-M-20160816-COMP
STER_029-M-0-14.5-20160420-GEN,STER_029-M-0-14.5-20160420-GEN-DNA1,NA,43.2,2.8,NA,57414.6,2602.2,FALSE,7.524218578549707e-4,7.518561448576174e-4,STER,43.2,57414.6,CFH05VGF,3.5,NA,NA,NA,23.3,NA,NA,NA,68.2,NA,NA,NA,STER_029-M-0-14.5-20160420,NA
STER_029-M-0-14.5-20160420-GEN,STER_029-M-0-14.5-20160420-GEN-DNA1,NA,43.2,2.8,NA,57414.6,2602.2,FALSE,7.524218578549707e-4,7.518561448576174e-4,STER,43.2,57414.6,CFH05VGB,NA,3.5,NA,NA,NA,23.3,NA,NA,NA,73.8,NA,NA,STER_029-M-0-14.5-20160420,NA
STER_029-M-0-5.5-20170605-GEN,STER_029-M-0-5.5-20170605-GEN-DNA1,NA,23.2,2.6,NA,52234,1695.4,FALSE,4.441551479879006e-4,4.439579617736886e-4,STER,23.2,52234,CF052PSE,2.9,NA,NA,NA,25.5,NA,NA,NA,73.4,NA,NA,NA,STER_029-M-0-5.5-20170605,STER_029-M-20170605-COMP
STER_029-M-0-5.5-20170605-GEN,STER_029-M-0-5.5-20170605-GEN-DNA1,NA,23.2,2.6,NA,52234,1695.4,FALSE,4.441551479879006e-4,4.439579617736886e-4,STER,23.2,52234,CF04E3W7,NA,2.9,NA,NA,NA,23.9,NA,NA,NA,80.5,NA,NA,STER_029-M-0-5.5-20170605,STER_029-M-20170605-COMP
STER_029-M-1-11.5-20171023-GEN,STER_029-M-1-11.5-20171023-GEN-DNA1,NA,48.3,1.6,NA,53756.1,53730.5,FALSE,8.985026815561397e-4,8.976960992037825e-4,STER,48.3,53756.1,CF90WLTW,2.9,NA,NA,NA,25.6,NA,NA,NA,NA,NA,NA,NA,STER_029-M-1-11.5-20171023,NA
STER_029-M-1-11.5-20171023-GEN,STER_029-M-1-11.5-20171023-GEN-DNA1,NA,48.3,1.6,NA,53756.1,53730.5,FALSE,8.985026815561397e-4,8.976960992037825e-4,STER,48.3,53756.1,CF90WLJ7,NA,2.9,NA,NA,NA,21.6,NA,NA,NA,NA,NA,NA,STER_029-M-1-11.5-20171023,NA
STER_029-M-1-24.5-20160420-GEN,STER_029-M-1-24.5-20160420-GEN-DNA1,NA,6.6,0.8,NA,65200.1,4651.3,FALSE,1.0122683860914324e-4,1.0121659277344199e-4,STER,6.6,65200.1,CF0529KU,2.6,NA,NA,NA,22.9,NA,NA,NA,NA,NA,NA,NA,STER_029-M-1-24.5-20160420,NA
STER_029-M-1-24.5-20160420-GEN,STER_029-M-1-24.5-20160420-GEN-DNA1,NA,6.6,0.8,NA,65200.1,4651.3,FALSE,1.0122683860914324e-4,1.0121659277344199e-4,STER,6.6,65200.1,CF052POR,NA,2.6,NA,NA,NA,27.6,NA,NA,NA,NA,NA,NA,STER_029-M-1-24.5-20160420,NA
STER_029-M-14-39.5-20170405-GEN,STER_029-M-14-39.5-20170405-GEN-DNA1,NA,NA,NA,NA,26740.8,1605.4,FALSE,NA,NA,STER,NA,26740.8,CF05FPWE,5.8,NA,NA,NA,25.5,NA,NA,NA,78.8,NA,NA,NA,STER_029-M-14-39.5-20170405,NA
STER_029-M-14.5-38-20171023-GEN,STER_029-M-14.5-38-20171023-GEN-DNA1,NA,31.2,0.5,NA,NA,NA,FALSE,NA,NA,STER,31.2,NA,CF90WLJ7,NA,5,NA,NA,NA,21.4,NA,NA,NA,NA,NA,NA,STER_029-M-14.5-38-20171023,NA
STER_029-M-18-36-20160817-GEN,STER_029-M-18-36-20160817-GEN-DNA1,NA,NA,NA,NA,88338.1,11089.7,FALSE,NA,NA,STER,NA,88338.1,CF0529KT,1.9,NA,NA,NA,21.8,NA,NA,NA,NA,NA,NA,NA,STER_029-M-18-36-20160817,STER_029-M-20160817-COMP
STER_029-M-2.5-27.5-20161128-GEN,STER_029-M-2.5-27.5-20161128-GEN-DNA1,NA,162.9,15.2,NA,458.9,62.9,FALSE,0.35497929832207453,0.2619813444837569,STER,162.9,458.9,CF052PR6,NA,7,NA,NA,NA,19.4,NA,NA,NA,NA,NA,NA,STER_029-M-2.5-27.5-20161128,NA
STER_029-M-2.5-27.5-20161128-GEN,STER_029-M-2.5-27.5-20161128-GEN-DNA1,NA,162.9,15.2,NA,458.9,62.9,FALSE,0.35497929832207453,0.2619813444837569,STER,162.9,458.9,CF04E3SZ,7,NA,NA,NA,22.2,NA,NA,NA,NA,NA,NA,NA,STER_029-M-2.5-27.5-20161128,NA
STER_029-M-21.5-0.5-20170605-GEN,STER_029-M-21.5-0.5-20170605-GEN-DNA1,NA,34.4,1,NA,85092.7,12240.6,FALSE,4.0426499570468444e-4,4.041016315603375e-4,STER,34.4,85092.7,CF04E3W7,NA,7.2,NA,NA,NA,21.7,NA,NA,NA,80.5,NA,NA,STER_029-M-21.5-0.5-20170605,STER_029-M-20170605-COMP
STER_029-M-21.5-0.5-20170605-GEN,STER_029-M-21.5-0.5-20170605-GEN-DNA1,NA,34.4,1,NA,85092.7,12240.6,FALSE,4.0426499570468444e-4,4.041016315603375e-4,STER,34.4,85092.7,CF052PSE,7.2,NA,NA,NA,22.9,NA,NA,NA,73.4,NA,NA,NA,STER_029-M-21.5-0.5-20170605,STER_029-M-20170605-COMP
STER_029-M-23-7-20161128-GEN,STER_029-M-23-7-20161128-GEN-DNA1,NA,164.5,76.3,NA,344.4,58.4,FALSE,0.47764227642276424,0.32324621733149933,STER,164.5,344.4,CF04E3SZ,8,NA,NA,NA,22.5,NA,NA,NA,NA,NA,NA,NA,STER_029-M-23-7-20161128,NA
STER_029-M-23-7-20161128-GEN,STER_029-M-23-7-20161128-GEN-DNA1,NA,164.5,76.3,NA,344.4,58.4,FALSE,0.47764227642276424,0.32324621733149933,STER,164.5,344.4,CF052PR6,NA,8,NA,NA,NA,19.2,NA,NA,NA,NA,NA,NA,STER_029-M-23-7-20161128,NA
STER_029-M-24-40-20140724-GEN,STER_029-M-24-40-20140724-GEN-DNA1,legacyData,65184,18750.1,legacyData,273160462,30543556.16489717,TRUE,2.3862897112833262e-4,2.3857204092766606e-4,STER,65.184,273160.462,Argonne National Laboratory_2015-09-22,NA,11.3,11.3,11.3,NA,NA,NA,NA,NA,NA,NA,NA,STER_029-M-24-40-20140724,NA
