ncbi_species_taxid	accession	ncbi_organism_name	kingdom	phylum	species	fasta_file_path	ncbi_taxonomy	source	is_published
1244085	GCA_000474015.1	Klebsiella pneumoniae CG43	Bacteria	Pseudomonadota	Klebsiella pneumoniae	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000474015.1_ASM47401v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella pneumoniae	JGI GOLD - RefSoil	NA
1246301	GCA_000463015.1	Variovorax paradoxus B4	Bacteria	Pseudomonadota	Variovorax paradoxus	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000463015.1_ASM46301v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Variovorax;s__Variovorax paradoxus	JGI GOLD - RefSoil	NA
1246995	GCA_000494755.1	Actinoplanes friuliensis DSM 7358	Bacteria	Actinomycetota	Actinoplanes friuliensis	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000494755.1_ASM49475v1_genomic.fna.gz	k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micromonosporales;f__Micromonosporaceae;g__Actinoplanes;s__Actinoplanes friuliensis	JGI GOLD - RefSoil	NA
1247726	GCA_000521505.1	Advenella mimigardefordensis DPN7	Bacteria	Pseudomonadota	Advenella mimigardefordensis	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000521505.1_ASM52150v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Advenella;s__Advenella mimigardefordensis	JGI GOLD - RefSoil	NA
1249615	GCA_000698475.1	Mycobacterium tuberculosis K	Bacteria	Actinomycetota	Mycobacterium tuberculosis	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000698475.1_ASM69847v1_genomic.fna.gz	k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium tuberculosis	JGI GOLD - RefSoil	NA
1249661	GCA_000385525.1	Burkholderia thailandensis MSMB121	Bacteria	Pseudomonadota	Burkholderia thailandensis	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000385525.1_ASM38552v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia thailandensis	JGI GOLD - RefSoil	NA
1254432	GCA_000418325.1	Sorangium cellulosum So0157-2	Bacteria	Myxococcota	Sorangium cellulosum	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000418325.1_ASM41832v1_genomic.fna.gz	k__Bacteria;p__Myxococcota;c__;o__Polyangiales;f__Polyangiaceae;g__Sorangium;s__Sorangium cellulosum	JGI GOLD - RefSoil	NA
1260626	GCA_000331385.1	Pseudomonas syringae pv. syringae B64	Bacteria	Pseudomonadota	Pseudomonas syringae	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000331385.1_PSSB64v1.0_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas syringae	JGI GOLD - RefSoil	NA
1262456	GCA_000348545.1	Ralstonia pseudosolanacearum FQY_4	Bacteria	Pseudomonadota	Ralstonia pseudosolanacearum	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000348545.1_ASM34854v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Ralstonia;s__Ralstonia pseudosolanacearum	JGI GOLD - RefSoil	NA
1265601	GCA_000364805.1	Streptomyces sp. PAMC 26508	Bacteria	Actinomycetota	Streptomyces sp. PAMC 26508	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000364805.1_ASM36480v1_genomic.fna.gz	k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Kitasatosporales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces sp. PAMC 26508	JGI GOLD - RefSoil	NA
1266738	GCA_000444425.1	Proteus mirabilis BB2000	Bacteria	Pseudomonadota	Proteus mirabilis	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000444425.1_ASM44442v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Proteus;s__Proteus mirabilis	JGI GOLD - RefSoil	NA
1266844	GCA_000723785.1	Acetobacter pasteurianus 386B	Bacteria	Pseudomonadota	Acetobacter pasteurianus	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000723785.1_AP1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__Acetobacter;s__Acetobacter pasteurianus	JGI GOLD - RefSoil	NA
1268072	GCA_000612505.1	Paenibacillus sabinae T27	Bacteria	Bacillota	Paenibacillus sabinae	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000612505.1_ASM61250v1_genomic.fna.gz	k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus sabinae	JGI GOLD - RefSoil	NA
1279365	GCA_000338755.1	Bacillus thuringiensis serovar kurstaki str. HD73	Bacteria	Bacillota	Bacillus thuringiensis	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000338755.1_ASM33875v1_genomic.fna.gz	k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus thuringiensis	JGI GOLD - RefSoil	NA
1280938	GCA_000359505.1	Pseudomonas aeruginosa B136-33	Bacteria	Pseudomonadota	Pseudomonas aeruginosa	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000359505.1_ASM35950v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas aeruginosa	JGI GOLD - RefSoil	NA
1282356	GCA_000336465.1	Pseudomonas poae RE*1-1-14	Bacteria	Pseudomonadota	Pseudomonas poae	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000336465.1_ASM33646v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas poae	JGI GOLD - RefSoil	NA
1283330	GCA_000380335.1	Azotobacter vinelandii CA	Bacteria	Pseudomonadota	Azotobacter vinelandii	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000380335.1_ASM38033v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Azotobacter;s__Azotobacter vinelandii	JGI GOLD - RefSoil	NA
1283331	GCA_000380365.1	Azotobacter vinelandii CA6	Bacteria	Pseudomonadota	Azotobacter vinelandii	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000380365.1_ASM38036v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Azotobacter;s__Azotobacter vinelandii	JGI GOLD - RefSoil	NA
1286171	GCA_000597865.1	Peptoclostridium acidaminophilum DSM 3953	Bacteria	Bacillota	Peptoclostridium acidaminophilum	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000597865.1_ASM59786v1_genomic.fna.gz	k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Peptostreptococcaceae;g__Peptoclostridium;s__Peptoclostridium acidaminophilum	JGI GOLD - RefSoil	NA
1286528	GCA_000632985.1	Neorickettsia helminthoeca str. Oregon	Bacteria	Pseudomonadota	Neorickettsia helminthoeca	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000632985.1_ASM63298v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rickettsiales;f__Anaplasmataceae;g__Neorickettsia;s__Neorickettsia helminthoeca	JGI GOLD - RefSoil	NA
1294143	GCA_000349845.1	Pseudomonas sp. ATCC 13867	Bacteria	Pseudomonadota	Pseudomonas sp. ATCC 13867	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000349845.1_ASM34984v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas sp. ATCC 13867	JGI GOLD - RefSoil	NA
1300225	GCA_000439225.1	Agrobacterium tumefaciens WRT31	Bacteria	Pseudomonadota	Agrobacterium tumefaciens	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000439225.1_AtWRT31V1.0_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Rhizobiaceae;g__Agrobacterium;s__Agrobacterium tumefaciens	JGI GOLD - RefSoil	NA
1301032	GCA_000698845.1	Rhizobium sp. IE4771	Bacteria	Pseudomonadota	Rhizobium sp. IE4771	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000698845.1_ASM69884v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Rhizobiaceae;g__Rhizobium;s__Rhizobium sp. IE4771	JGI GOLD - RefSoil	NA
1302650	GCA_000349795.1	Bacillus subtilis subsp. subtilis str. BAB-1	Bacteria	Bacillota	Bacillus subtilis	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000349795.1_ASM34979v1_genomic.fna.gz	k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus subtilis	JGI GOLD - RefSoil	NA
1313172	GCA_000348785.1	Ilumatobacter coccineus YM16-304	Bacteria	Actinomycetota	Ilumatobacter coccineus	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000348785.1_ASM34878v1_genomic.fna.gz	k__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__Ilumatobacteraceae;g__Ilumatobacter;s__Ilumatobacter coccineus	JGI GOLD - RefSoil	NA
1328306	GCA_000442435.1	Rhizobium etli bv. mimosae str. Mim1	Bacteria	Pseudomonadota	Rhizobium etli	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000442435.1_ASM44243v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Rhizobiaceae;g__Rhizobium;s__Rhizobium etli	JGI GOLD - RefSoil	NA
1331671	GCA_000410575.1	Pseudomonas putida H8234	Bacteria	Pseudomonadota	Pseudomonas putida	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000410575.1_ASM41057v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas putida	JGI GOLD - RefSoil	NA
1333848	GCA_000648515.1	Citrobacter freundii CFNIH1	Bacteria	Pseudomonadota	Citrobacter freundii	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000648515.1_ASM64851v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__Citrobacter freundii	JGI GOLD - RefSoil	NA
1340851	GCA_000414035.1	Pseudomonas aeruginosa RP73	Bacteria	Pseudomonadota	Pseudomonas aeruginosa	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000414035.1_ASM41403v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas aeruginosa	JGI GOLD - RefSoil	NA
1345695	GCA_001657435.1	Clostridium saccharobutylicum DSM 13864	Bacteria	Bacillota	Clostridium saccharobutylicum	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_001657435.1_ASM165743v1_genomic.fna.gz	k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium saccharobutylicum	JGI GOLD - RefSoil	NA
1346614	GCA_000422085.1	Serratia liquefaciens ATCC 27592	Bacteria	Pseudomonadota	Serratia liquefaciens	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000422085.1_ASM42208v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Yersiniaceae;g__Serratia;s__Serratia liquefaciens	JGI GOLD - RefSoil	NA
1348660	GCA_000438825.1	Serratia plymuthica S13	Bacteria	Pseudomonadota	Serratia plymuthica	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000438825.1_ASM43882v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Yersiniaceae;g__Serratia;s__Serratia plymuthica	JGI GOLD - RefSoil	NA
1356852	GCA_000737515.1	Hymenobacter sp. APR13	Bacteria	Bacteroidota	Hymenobacter sp. APR13	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000737515.1_ASM73751v1_genomic.fna.gz	k__Bacteria;p__Bacteroidota;c__Cytophagia;o__Cytophagales;f__Hymenobacteraceae;g__Hymenobacter;s__Hymenobacter sp. APR13	JGI GOLD - RefSoil	NA
1366050	GCA_000471925.1	Ralstonia pickettii DTP0602	Bacteria	Pseudomonadota	Ralstonia pickettii	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000471925.1_ASM47192v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Ralstonia;s__Ralstonia pickettii	JGI GOLD - RefSoil	NA
1388758	GCA_000499365.1	Dehalococcoides mccartyi GY50	Bacteria	Chloroflexota	Dehalococcoides mccartyi	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000499365.1_ASM49936v1_genomic.fna.gz	k__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides mccartyi	JGI GOLD - RefSoil	NA
1392837	GCA_000583105.1	Bacillus anthracis str. SVA11	Bacteria	Bacillota	Bacillus anthracis	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000583105.1_ASM58310v1_genomic.fna.gz	k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus anthracis	JGI GOLD - RefSoil	NA
1394180	GCA_000671335.1	Ralstonia solanacearum Rs-09-161	Bacteria	Pseudomonadota	Ralstonia solanacearum	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000671335.1_RALSO161-G1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Ralstonia;s__Ralstonia solanacearum	JGI GOLD - RefSoil	NA
1395516	GCA_000512275.1	Pseudomonas moraviensis R28-S	Bacteria	Pseudomonadota	Pseudomonas moraviensis	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000512275.1_ASM51227v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas moraviensis	JGI GOLD - RefSoil	NA
1399115	GCA_000496635.1	Exiguobacterium sp. MH3	Bacteria	Bacillota	Exiguobacterium sp. MH3	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000496635.1_ASM49663v1_genomic.fna.gz	k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__;g__Exiguobacterium;s__Exiguobacterium sp. MH3	JGI GOLD - RefSoil	NA
1400053	GCA_000473305.1	Bacteroidales bacterium CF	Bacteria	Bacteroidota	Bacteroidales bacterium CF	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000473305.1_ASM47330v1_genomic.fna.gz	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__;g__;s__Bacteroidales bacterium CF	JGI GOLD - RefSoil	NA
1404258	GCA_000706705.1	Bacillus subtilis subsp. subtilis str. OH 131.1	Bacteria	Bacillota	Bacillus subtilis	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000706705.1_ASM70670v1_genomic.fna.gz	k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus subtilis	JGI GOLD - RefSoil	NA
1408273	GCA_000583955.1	Pseudomonas aeruginosa LESB65	Bacteria	Pseudomonadota	Pseudomonas aeruginosa	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000583955.1_ASM58395v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas aeruginosa	JGI GOLD - RefSoil	NA
1412842	GCA_000558985.1	Bacillus anthracis 9080-G	Bacteria	Bacillota	Bacillus anthracis	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000558985.1_Ba9080G_1.0_genomic.fna.gz	k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus anthracis	JGI GOLD - RefSoil	NA
1412843	GCA_000558965.1	Bacillus anthracis 8903-G	Bacteria	Bacillota	Bacillus anthracis	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000558965.1_Ba8903G_1.0_genomic.fna.gz	k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus anthracis	JGI GOLD - RefSoil	NA
1412844	GCA_000559005.1	Bacillus anthracis 52-G	Bacteria	Bacillota	Bacillus anthracis	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000559005.1_Ba52G_1.0_genomic.fna.gz	k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus anthracis	JGI GOLD - RefSoil	NA
1412898	GCA_000494835.1	Bacillus amyloliquefaciens CC178	Bacteria	Bacillota	Bacillus amyloliquefaciens	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000494835.1_ASM49483v1_genomic.fna.gz	k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus amyloliquefaciens	JGI GOLD - RefSoil	NA
1413214	GCA_000597985.1	Paenibacillus polymyxa SQR-21	Bacteria	Bacillota	Paenibacillus polymyxa	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000597985.1_ASM59798v1_genomic.fna.gz	k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus polymyxa	JGI GOLD - RefSoil	NA
1415165	GCA_000508265.1	Bacillus amyloliquefaciens LFB112	Bacteria	Bacillota	Bacillus amyloliquefaciens	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000508265.1_ASM50826v1_genomic.fna.gz	k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus amyloliquefaciens	JGI GOLD - RefSoil	NA
1415166	GCA_000523235.1	Nocardia nova SH22a	Bacteria	Actinomycetota	Nocardia nova	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000523235.1_ASM52323v1_genomic.fna.gz	k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Nocardiaceae;g__Nocardia;s__Nocardia nova	JGI GOLD - RefSoil	NA
1415629	GCA_000504045.1	Pseudomonas aeruginosa MTB-1	Bacteria	Pseudomonadota	Pseudomonas aeruginosa	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000504045.1_ASM50404v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas aeruginosa	JGI GOLD - RefSoil	NA
1415630	GCA_000508205.1	Pseudomonas sp. TKP	Bacteria	Pseudomonadota	Pseudomonas sp. TKP	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000508205.1_ASM50820v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas sp. TKP	JGI GOLD - RefSoil	NA
1415784	GCA_000496285.1	Bacillus toyonensis BCT-7112	Bacteria	Bacillota	Bacillus toyonensis	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000496285.1_ASM49628v1_genomic.fna.gz	k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus toyonensis	JGI GOLD - RefSoil	NA
1421338	GCA_000498635.1	Enterobacter asburiae L1	Bacteria	Pseudomonadota	Enterobacter asburiae	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000498635.1_L1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter asburiae	JGI GOLD - RefSoil	NA
1423138	GCA_000685725.1	Bacillus velezensis SQR9	Bacteria	Bacillota	Bacillus velezensis	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000685725.1_ASM68572v1_genomic.fna.gz	k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus velezensis	JGI GOLD - RefSoil	NA
1427342	GCA_000510305.1	Pseudomonas aeruginosa SCV20265	Bacteria	Pseudomonadota	Pseudomonas aeruginosa	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000510305.1_ASM51030v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas aeruginosa	JGI GOLD - RefSoil	NA
1435044	GCA_000510285.1	Pseudomonas monteilii SB3078	Bacteria	Pseudomonadota	Pseudomonas monteilii	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000510285.1_ASM51028v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas monteilii	JGI GOLD - RefSoil	NA
1435057	GCA_000576515.1	Agrobacterium tumefaciens LBA4213 (Ach5)	Bacteria	Pseudomonadota	Agrobacterium tumefaciens	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000576515.1_ASM57651v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Rhizobiaceae;g__Agrobacterium;s__Agrobacterium tumefaciens	JGI GOLD - RefSoil	NA
1435058	GCA_000510325.1	Pseudomonas monteilii SB3101	Bacteria	Pseudomonadota	Pseudomonas monteilii	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000510325.1_ASM51032v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas monteilii	JGI GOLD - RefSoil	NA
1441628	GCA_000695975.1	Leptospirillum ferriphilum YSK	Bacteria	Nitrospirota	Leptospirillum ferriphilum	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000695975.1_ASM69597v1_genomic.fna.gz	k__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__Nitrospiraceae;g__Leptospirillum;s__Leptospirillum ferriphilum	JGI GOLD - RefSoil	NA
1441629	GCA_000517305.1	Pseudomonas cichorii JBC1	Bacteria	Pseudomonadota	Pseudomonas cichorii	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000517305.1_ASM51730v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas cichorii	JGI GOLD - RefSoil	NA
1441930	GCA_000568195.1	Chania multitudinisentens RB-25	Bacteria	Pseudomonadota	Chania multitudinisentens	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000568195.1_De_Novo_Assembly_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Yersiniaceae;g__Chania;s__Chania multitudinisentens	JGI GOLD - RefSoil	NA
1457190	GCA_000565155.1	Listeria ivanovii WSLC3009	Bacteria	Bacillota	Listeria ivanovii	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000565155.1_ASM56515v1_genomic.fna.gz	k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Listeriaceae;g__Listeria;s__Listeria ivanovii	JGI GOLD - RefSoil	NA
