"genomicsSampleID","d15N","organicd13C","nitrogenPercent","organicCPercent","soilTemp","soilMoisture","soilInWaterpH","soilInCaClpH","latitude","longitude","elevation","sampleTiming","nlcdClass"
"TALL_047-M-20230530-COMP",NA,NA,NA,NA,19.6333333333333,0.176333333333333,5.58333333333333,4.89333333333333,32.951498,-87.398914,137.2,"peakGreenness","evergreenForest"
"TALL_047-O-20160822-COMP",NA,NA,NA,NA,22,2.289,5.85,5.4,32.951498,-87.398914,137.2,"peakGreenness","evergreenForest"
"TALL_051-M-20160822-COMP",NA,NA,NA,NA,24.75,0.656,5.435,4.72,32.950156,-87.397294,116.8,"peakGreenness","mixedForest"
"TALL_051-M-20170614-COMP",3.8,-26.9,0.0533333333333333,1.63666666666667,22.8333333333333,0.303666666666667,4.81,3.95333333333333,32.950156,-87.397294,116.8,"peakGreenness","mixedForest"
"TALL_051-M-20180618-COMP",NA,NA,NA,NA,24.6,0.163,5.42,4.12666666666667,32.950156,-87.397294,116.8,"peakGreenness","mixedForest"
"TALL_051-M-20190617-COMP",NA,NA,NA,NA,22.8666666666667,0.081,5.63,4.56333333333333,32.950156,-87.397294,116.8,"peakGreenness","mixedForest"
"TALL_051-M-20200708-COMP",NA,NA,NA,NA,24.1666666666667,0.256333333333333,4.73,4.12,32.950156,-87.397294,116.8,"peakGreenness","mixedForest"
"TALL_051-M-20210603-COMP",3.36666666666667,-27.3666666666667,0.09,3.04,20.9666666666667,0.204,4.81,3.95666666666667,32.950156,-87.397294,116.8,"peakGreenness","mixedForest"
"TALL_051-M-20220608-COMP",NA,NA,NA,NA,24.5,0.13,4.80333333333333,4.09333333333333,32.950156,-87.397294,116.8,"peakGreenness","mixedForest"
"TALL_051-M-20230530-COMP",NA,NA,NA,NA,20.3666666666667,0.233,4.67333333333333,3.88666666666667,32.950156,-87.397294,116.8,"peakGreenness","mixedForest"
"TALL_051-O-20160822-COMP",NA,NA,NA,NA,25,1,5.54,4.15,32.950156,-87.397294,116.8,"peakGreenness","mixedForest"
"TALL_054-M-20160823-COMP",NA,NA,NA,NA,24.1666666666667,0.561,5.17333333333333,4.17,32.948795,-87.397268,123.3,"peakGreenness","evergreenForest"
"TALL_054-M-20170614-COMP",4.625,-26.7,0.0425,1.4825,23.6,0.1935,4.6825,3.84,32.948795,-87.397268,123.3,"peakGreenness","evergreenForest"
"TALL_054-M-20180618-COMP",NA,NA,NA,NA,25.3666666666667,0.116,5.36666666666667,4.08,32.948795,-87.397268,123.3,"peakGreenness","evergreenForest"
"TALL_054-M-20190617-COMP",NA,NA,NA,NA,24.3333333333333,0.088,4.89666666666667,3.99333333333333,32.948795,-87.397268,123.3,"peakGreenness","evergreenForest"
"TALL_054-M-20200707-COMP",NA,NA,NA,NA,25.4333333333333,0.115333333333333,4.70333333333333,3.99333333333333,32.948795,-87.397268,123.3,"peakGreenness","evergreenForest"
"TALL_054-M-20210603-COMP",3.725,-27.35,0.045,1.2675,21.7,0.15275,4.6625,3.8025,32.948795,-87.397268,123.3,"peakGreenness","evergreenForest"
"TALL_054-M-20220608-COMP",NA,NA,NA,NA,25.4,0.103333333333333,4.61666666666667,3.92333333333333,32.948795,-87.397268,123.3,"peakGreenness","evergreenForest"
"TALL_054-M-20230530-COMP",NA,NA,NA,NA,19.7666666666667,0.175333333333333,4.77,4.05666666666667,32.948795,-87.397268,123.3,"peakGreenness","evergreenForest"
"TEAK_001-M-20210720-COMP",0.775,-25.2,0.155,4.45,16.8,0.039,5.7425,5.0175,36.976667,-119.01647,2194.4,"peakGreenness","evergreenForest"
"TEAK_001-O-20210720-COMP",NA,NA,NA,NA,12.7,0.157,4.55,4.05,36.976667,-119.01647,2194.4,"peakGreenness","evergreenForest"
"TEAK_002-M-20210720-COMP",2.76666666666667,-24.3333333333333,0.23,5.25,13.7,0.0886666666666667,5.93,5.13,36.978454,-119.035693,2377.1,"peakGreenness","evergreenForest"
"TEAK_002-O-20210720-COMP",NA,NA,NA,NA,14,0.242,6.2,5.87,36.978454,-119.035693,2377.1,"peakGreenness","evergreenForest"
"TEAK_003-M-20210726-COMP",2,-24.475,0.2875,6.8825,18.475,0.0545,5.8775,5.135,37.012962,-119.010619,2201.1,"peakGreenness","evergreenForest"
"TEAK_004-M-20210726-COMP",2.16666666666667,-24.3,0.146666666666667,3.30333333333333,21.1,0.0446666666666667,5.73333333333333,4.93666666666667,37.001687,-119.036304,2190.5,"peakGreenness","evergreenForest"
"TEAK_004-O-20210726-COMP",NA,NA,NA,NA,22,0.096,5.02,4.3,37.001687,-119.036304,2190.5,"peakGreenness","evergreenForest"
"TEAK_005-M-20210728-COMP",1.7,-23.2,0.12,3.42666666666667,19.0333333333333,0.0263333333333333,5.54,4.76333333333333,37.058229,-118.988578,2727.2,"peakGreenness","evergreenForest"
"TEAK_005-O-20210728-COMP",NA,NA,NA,NA,18,0.223,5.55,5.04,37.058229,-118.988578,2727.2,"peakGreenness","evergreenForest"
"TEAK_025-M-20210726-COMP",1.6,-24.7333333333333,0.183333333333333,4.5,20.2666666666667,0.0243333333333333,5.27,4.54666666666667,36.989997,-119.024514,2305,"peakGreenness","shrubScrub"
"TEAK_043-M-20210719-COMP",1.9,-24.9333333333333,0.243333333333333,6.69666666666667,18.4,0.0493333333333333,5.58,4.74666666666667,36.999698,-119.011037,2141.8,"peakGreenness","evergreenForest"
"TEAK_044-M-20210719-COMP",2.86666666666667,-26.9666666666667,0.75,9.98,15.0333333333333,0.404,5.11333333333333,4.32666666666667,37.003221,-119.010045,2133,"peakGreenness","evergreenForest"
"TEAK_045-M-20210719-COMP",2.73333333333333,-25,0.23,4.90333333333333,14.3,0.0763333333333333,5.52333333333333,4.79666666666667,36.997917,-119.00382,2137,"peakGreenness","evergreenForest"
"TEAK_046-M-20210726-COMP",2.96666666666667,-23.9666666666667,0.21,4.84,20.5,0.0376666666666667,5.46,4.61666666666667,37.006791,-119.007756,2151.2,"peakGreenness","evergreenForest"
"TOOL_001-M-20170721-COMP",0.2,-27.35,0.705,16.5,2.7,NA,5.705,4.425,68.585776,-149.54318,804.5,"peakGreenness","dwarfScrub"
"TOOL_001-M-20220719-COMP",1.93333333333333,-26.7,0.796666666666667,16.5966666666667,3.2,1.77166666666667,4.39333333333333,4.28,68.585776,-149.54318,804.5,"peakGreenness","dwarfScrub"
"TOOL_001-O-20170721-COMP",1.675,-26.175,1.165,27.775,1.975,3.7515,5.4825,4.63,68.585776,-149.54318,804.5,"peakGreenness","dwarfScrub"
"TOOL_001-O-20180807-COMP",NA,NA,NA,NA,1.5,9.127,4.75666666666667,4.30333333333333,68.585776,-149.54318,804.5,"peakGreenness","dwarfScrub"
"TOOL_001-O-20190807-COMP",NA,NA,NA,NA,2.33333333333333,10.0556666666667,5.03333333333333,4.30666666666667,68.585776,-149.54318,804.5,"peakGreenness","dwarfScrub"
"TOOL_001-O-20210804-COMP",NA,NA,NA,NA,4.93333333333333,3.73466666666667,4.64,4.32,68.585776,-149.54318,804.5,"peakGreenness","dwarfScrub"
"TOOL_001-O-20220719-COMP",1.2,-26.5,1.05,36.1166666666667,3.2,6.54066666666667,5.25,4.25666666666667,68.585776,-149.54318,804.5,"peakGreenness","dwarfScrub"
"TOOL_001-O-20230719-COMP",NA,NA,NA,NA,5.56666666666667,5.99033333333333,4.43666666666667,3.81666666666667,68.585776,-149.54318,804.5,"peakGreenness","dwarfScrub"
"TOOL_002-M-20170721-COMP",3.6,-26.6,0.385,6.465,1.75,0.7905,6,5.135,68.627943,-149.347229,843.8,"peakGreenness","dwarfScrub"
"TOOL_002-M-20220719-COMP",1.7,-27.6,0.19,3.59,1.7,0.396,5.48,4.86,68.627943,-149.347229,843.8,"peakGreenness","dwarfScrub"
"TOOL_002-O-20170721-COMP",3.125,-26.225,1.9975,35.885,2.6,5.661,6.025,5.815,68.627943,-149.347229,843.8,"peakGreenness","dwarfScrub"
"TOOL_002-O-20180807-COMP",NA,NA,NA,NA,1.36666666666667,6.77666666666667,5.55666666666667,5.3,68.627943,-149.347229,843.8,"peakGreenness","dwarfScrub"
"TOOL_002-O-20190806-COMP",NA,NA,NA,NA,2.63333333333333,5.14466666666667,5.62,4.87666666666667,68.627943,-149.347229,843.8,"peakGreenness","dwarfScrub"
"TOOL_002-O-20210804-COMP",NA,NA,NA,NA,2.3,5.90133333333333,5.43333333333333,5.42,68.627943,-149.347229,843.8,"peakGreenness","dwarfScrub"
"TOOL_002-O-20220719-COMP",2.26666666666667,-26,1.43,35.8533333333333,2.46666666666667,5.36066666666667,5.93,4.97666666666667,68.627943,-149.347229,843.8,"peakGreenness","dwarfScrub"
"TOOL_002-O-20230720-COMP",NA,NA,NA,NA,3.1,6.426,5.08,4.60333333333333,68.627943,-149.347229,843.8,"peakGreenness","dwarfScrub"
"TOOL_003-M-20220720-COMP",1.6,-26.5,0.29,4.71,3.6,0.491,5.41,4.81,68.640255,-149.642461,707.8,"peakGreenness","sedgeHerbaceous"
"TOOL_003-O-20170726-COMP",2,-26.8,1.97,32.05,6.3,4.781,6.24,5.71,68.640255,-149.642461,707.8,"peakGreenness","sedgeHerbaceous"
"TOOL_003-O-20180808-COMP",NA,NA,NA,NA,4.66666666666667,4.98966666666667,5.76,5.64,68.640255,-149.642461,707.8,"peakGreenness","sedgeHerbaceous"
"TOOL_003-O-20190807-COMP",NA,NA,NA,NA,4.53333333333333,5.42866666666667,5.99666666666667,5.32666666666667,68.640255,-149.642461,707.8,"peakGreenness","sedgeHerbaceous"
"TOOL_003-O-20210805-COMP",NA,NA,NA,NA,7.83333333333333,5.87566666666667,6.57666666666667,6.08,68.640255,-149.642461,707.8,"peakGreenness","sedgeHerbaceous"
"TOOL_003-O-20220720-COMP",1.4,-26.65,2.2375,39.545,2.25,6.15225,6.64,6.0275,68.640255,-149.642461,707.8,"peakGreenness","sedgeHerbaceous"
"TOOL_003-O-20230718-COMP",NA,NA,NA,NA,4.9,4.01366666666667,5.95333333333333,5.47666666666667,68.640255,-149.642461,707.8,"peakGreenness","sedgeHerbaceous"
"TOOL_004-M-20170726-COMP",2.33333333333333,-27.3,0.18,3.52666666666667,3.2,0.474,5.86,4.64666666666667,68.616768,-149.629355,782.2,"peakGreenness","dwarfScrub"
"TOOL_004-M-20220719-COMP",2.26666666666667,-26.7666666666667,0.3,6.08333333333333,0.7,1.014,5.2,4.45,68.616768,-149.629355,782.2,"peakGreenness","dwarfScrub"
"TOOL_004-O-20170726-COMP",1.65,-26.35,1.47,30.075,3.7,4.548,5.245,4.56,68.616768,-149.629355,782.2,"peakGreenness","dwarfScrub"
"TOOL_004-O-20180808-COMP",NA,NA,NA,NA,1.03333333333333,5.01633333333333,4.45666666666667,3.67333333333333,68.616768,-149.629355,782.2,"peakGreenness","dwarfScrub"
"TOOL_004-O-20190807-COMP",NA,NA,NA,NA,1.26666666666667,5.82533333333333,5.02666666666667,3.99,68.616768,-149.629355,782.2,"peakGreenness","dwarfScrub"
"TOOL_004-O-20210805-COMP",NA,NA,NA,NA,4.36666666666667,4.34033333333333,4.93333333333333,4.38333333333333,68.616768,-149.629355,782.2,"peakGreenness","dwarfScrub"
"TOOL_004-O-20220719-COMP",1.13333333333333,-26.9333333333333,1.09,26.7633333333333,0.7,2.881,5.56,4.40666666666667,68.616768,-149.629355,782.2,"peakGreenness","dwarfScrub"
"TOOL_004-O-20230718-COMP",NA,NA,NA,NA,4.03333333333333,4.16966666666667,3.99666666666667,3.37666666666667,68.616768,-149.629355,782.2,"peakGreenness","dwarfScrub"
"TOOL_005-M-20170721-COMP",3.15,-27.025,0.3725,7.4525,0.575,0.738,5.355,4.255,68.560148,-149.528532,834.7,"peakGreenness","dwarfScrub"
"TOOL_005-M-20220717-COMP",4.3,-26.9,0.195,4.1,2.15,0.397,5.8,4.885,68.560148,-149.528532,834.7,"peakGreenness","dwarfScrub"
"TOOL_005-O-20170721-COMP",2.6,-26.3,1.33,38.9766666666667,0.6,5.10333333333333,5.31333333333333,4.38333333333333,68.560148,-149.528532,834.7,"peakGreenness","dwarfScrub"
"TOOL_005-O-20180807-COMP",NA,NA,NA,NA,1.3,5.727,4.72333333333333,4.16333333333333,68.560148,-149.528532,834.7,"peakGreenness","dwarfScrub"
"TOOL_005-O-20190807-COMP",NA,NA,NA,NA,2.06666666666667,4.55533333333333,5.63,4.72666666666667,68.560148,-149.528532,834.7,"peakGreenness","dwarfScrub"
"TOOL_005-O-20210806-COMP",NA,NA,NA,NA,3,9.67666666666667,4.95,4.93,68.560148,-149.528532,834.7,"peakGreenness","dwarfScrub"
"TOOL_005-O-20220717-COMP",1.23333333333333,-27.3666666666667,1.11333333333333,33.67,1.83333333333333,4.696,5.14,3.96,68.560148,-149.528532,834.7,"peakGreenness","dwarfScrub"
"TOOL_005-O-20230719-COMP",NA,NA,NA,NA,3.8,5.638,4.29666666666667,3.70666666666667,68.560148,-149.528532,834.7,"peakGreenness","dwarfScrub"
"TOOL_006-M-20170721-COMP",1.2,-26.55,0.32,5.73,0.95,0.6165,5.445,4.815,68.622127,-149.280182,931.5,"peakGreenness","shrubScrub"
"TOOL_006-M-20220719-COMP",0.75,-26.5,0.33,6.18,2.2,0.964,5.305,4.48,68.622127,-149.280182,931.5,"peakGreenness","shrubScrub"
"TOOL_006-O-20170721-COMP",1.7,-25.6666666666667,1.87333333333333,35.86,1.46666666666667,4.34133333333333,5.60666666666667,4.86333333333333,68.622127,-149.280182,931.5,"peakGreenness","shrubScrub"
"TOOL_006-O-20180807-COMP",NA,NA,NA,NA,1.63333333333333,7.67466666666667,5.24,4.79666666666667,68.622127,-149.280182,931.5,"peakGreenness","shrubScrub"
"TOOL_006-O-20190806-COMP",NA,NA,NA,NA,2.16666666666667,2.99833333333333,5.29333333333333,4.29,68.622127,-149.280182,931.5,"peakGreenness","shrubScrub"
"TOOL_006-O-20210804-COMP",NA,NA,NA,NA,4.76666666666667,9.568,5.87666666666667,5.25666666666667,68.622127,-149.280182,931.5,"peakGreenness","shrubScrub"
"TOOL_006-O-20220719-COMP",0.733333333333333,-26.5,1.32333333333333,41.5566666666667,2.46666666666667,5.437,5.05,3.71,68.622127,-149.280182,931.5,"peakGreenness","shrubScrub"
"TOOL_006-O-20230720-COMP",NA,NA,NA,NA,3.96666666666667,7.62866666666667,4.50333333333333,3.97,68.622127,-149.280182,931.5,"peakGreenness","shrubScrub"
"TOOL_041-M-20170719-COMP",3,-26.1,0.15,3.09,8,0.298,NA,NA,68.666666,-149.369752,827.4,"peakGreenness","sedgeHerbaceous"
"TOOL_041-M-20220717-COMP",2.65,-25.55,0.63,12.1175,5.75,1.02575,4.89,3.955,68.666666,-149.369752,827.4,"peakGreenness","sedgeHerbaceous"
"TOOL_041-O-20170719-COMP",0.3,-26.475,1.1875,37.1475,6.95,1.92575,5.2,4.2875,68.666666,-149.369752,827.4,"peakGreenness","sedgeHerbaceous"
"TOOL_041-O-20180806-COMP",NA,NA,NA,NA,4.56666666666667,7.03166666666667,5.39666666666667,4.99,68.666666,-149.369752,827.4,"peakGreenness","sedgeHerbaceous"
"TOOL_041-O-20190806-COMP",NA,NA,NA,NA,3.2,2.07,5.13666666666667,4.15666666666667,68.666666,-149.369752,827.4,"peakGreenness","sedgeHerbaceous"
"TOOL_041-O-20210803-COMP",NA,NA,NA,NA,8.4,2.71066666666667,6.03666666666667,5.57333333333333,68.666666,-149.369752,827.4,"peakGreenness","sedgeHerbaceous"
"TOOL_041-O-20220717-COMP",-0.45,-26.65,1.315,37.495,5.15,2.7695,5.115,4.155,68.666666,-149.369752,827.4,"peakGreenness","sedgeHerbaceous"
"TOOL_041-O-20230717-COMP",NA,NA,NA,NA,4.96666666666667,3.89366666666667,4.35333333333333,3.81666666666667,68.666666,-149.369752,827.4,"peakGreenness","sedgeHerbaceous"
"TOOL_042-M-20170719-COMP",3.2,-27.0666666666667,0.203333333333333,4.63,2.13333333333333,0.468,5.76,4.48333333333333,68.664072,-149.381292,805.4,"peakGreenness","sedgeHerbaceous"
"TOOL_042-M-20220717-COMP",4,-26.7,0.24,4.94,3.3,0.498,5.06,4.25,68.664072,-149.381292,805.4,"peakGreenness","sedgeHerbaceous"
"TOOL_042-O-20170719-COMP",1.93333333333333,-25.7666666666667,1.14333333333333,32.2633333333333,2.13333333333333,4.005,5.35333333333333,4.60666666666667,68.664072,-149.381292,805.4,"peakGreenness","sedgeHerbaceous"
"TOOL_042-O-20180806-COMP",NA,NA,NA,NA,2.5,5.98266666666667,4.52666666666667,3.83333333333333,68.664072,-149.381292,805.4,"peakGreenness","sedgeHerbaceous"
"TOOL_042-O-20190806-COMP",NA,NA,NA,NA,2.03333333333333,3.756,5.16666666666667,4.01666666666667,68.664072,-149.381292,805.4,"peakGreenness","sedgeHerbaceous"
"TOOL_042-O-20210803-COMP",NA,NA,NA,NA,3.46666666666667,7.894,5.38666666666667,4.6,68.664072,-149.381292,805.4,"peakGreenness","sedgeHerbaceous"
"TOOL_042-O-20220717-COMP",2.3,-26.3333333333333,1.32,36.71,2.43333333333333,6.82966666666667,4.86666666666667,3.95333333333333,68.664072,-149.381292,805.4,"peakGreenness","sedgeHerbaceous"
"TOOL_042-O-20230717-COMP",NA,NA,NA,NA,3.86666666666667,10.387,4.29666666666667,3.7,68.664072,-149.381292,805.4,"peakGreenness","sedgeHerbaceous"
"TOOL_043-M-20170719-COMP",2.4,-27.5,0.12,2.59,3.9,0.256,5.79,4.4,68.665514,-149.375519,821.6,"peakGreenness","sedgeHerbaceous"
"TOOL_043-M-20220717-COMP",1.75,-26.9,0.3,6.44,2.7,0.5875,5.11,4.655,68.665514,-149.375519,821.6,"peakGreenness","sedgeHerbaceous"
"TOOL_043-O-20170719-COMP",3.1,-26.0333333333333,1.19,37.49,3.9,4.323,5.17666666666667,4.25333333333333,68.665514,-149.375519,821.6,"peakGreenness","sedgeHerbaceous"
"TOOL_043-O-20180806-COMP",NA,NA,NA,NA,4.3,5.21566666666667,4.80333333333333,4.04,68.665514,-149.375519,821.6,"peakGreenness","sedgeHerbaceous"
"TOOL_043-O-20190806-COMP",NA,NA,NA,NA,2.7,3.50633333333333,5.07666666666667,3.97,68.665514,-149.375519,821.6,"peakGreenness","sedgeHerbaceous"
"TOOL_043-O-20210803-COMP",NA,NA,NA,NA,8.13333333333333,9.00966666666667,5.19333333333333,4.26666666666667,68.665514,-149.375519,821.6,"peakGreenness","sedgeHerbaceous"
"TOOL_043-O-20220717-COMP",1.56666666666667,-26.3333333333333,1.33666666666667,33.36,2.33333333333333,5.737,5.02666666666667,4.07333333333333,68.665514,-149.375519,821.6,"peakGreenness","sedgeHerbaceous"
"TOOL_043-O-20230717-COMP",NA,NA,NA,NA,3.2,6.284,4.45333333333333,3.89333333333333,68.665514,-149.375519,821.6,"peakGreenness","sedgeHerbaceous"
"TOOL_044-M-20170719-COMP",2.93333333333333,-26.4666666666667,0.2,3.93666666666667,3.53333333333333,0.377666666666667,6.015,5.3,68.658157,-149.362189,822.4,"peakGreenness","sedgeHerbaceous"
"TOOL_044-M-20220717-COMP",2.73333333333333,-26.4666666666667,0.113333333333333,1.99,1.8,0.322,5.28666666666667,4.69,68.658157,-149.362189,822.4,"peakGreenness","sedgeHerbaceous"
"TOOL_044-O-20170719-COMP",1.6,-26.5666666666667,1.34,32.0566666666667,3.53333333333333,3.549,5.32333333333333,4.93,68.658157,-149.362189,822.4,"peakGreenness","sedgeHerbaceous"
"TOOL_044-O-20180806-COMP",NA,NA,NA,NA,3.06666666666667,5.494,5.35666666666667,4.69666666666667,68.658157,-149.362189,822.4,"peakGreenness","sedgeHerbaceous"
"TOOL_044-O-20190806-COMP",NA,NA,NA,NA,2.9,3.977,5.44,4.36333333333333,68.658157,-149.362189,822.4,"peakGreenness","sedgeHerbaceous"
"TOOL_044-O-20210803-COMP",NA,NA,NA,NA,3.8,5.58733333333333,5.48,5.14333333333333,68.658157,-149.362189,822.4,"peakGreenness","sedgeHerbaceous"
"TOOL_044-O-20220717-COMP",1.025,-25.85,1.305,28.09,1.675,4.6235,5.39,4.5875,68.658157,-149.362189,822.4,"peakGreenness","sedgeHerbaceous"
"TOOL_044-O-20230717-COMP",NA,NA,NA,NA,4.83333333333333,5.20533333333333,4.8,4.29666666666667,68.658157,-149.362189,822.4,"peakGreenness","sedgeHerbaceous"
"TREE_001-M-20160718-COMP",NA,NA,NA,NA,15.15,0.195,5.245,4.245,45.487729,-89.569881,452.5,"peakGreenness","evergreenForest"
"TREE_001-M-20200708-COMP",3.35,-26.175,0.1125,1.8,18.725,0.10075,5.2575,4.4,45.487729,-89.569881,452.5,"peakGreenness","evergreenForest"
"TREE_001-O-20160718-COMP",NA,NA,NA,NA,16.2,0.805,5.62,4.82,45.487729,-89.569881,452.5,"peakGreenness","evergreenForest"
"TREE_001-O-20170707-COMP",NA,NA,NA,NA,15.0333333333333,1.729,5.27666666666667,4.62666666666667,45.487729,-89.569881,452.5,"peakGreenness","evergreenForest"
"TREE_002-M-20200706-COMP",3.75,-26.1,0.105,2.595,14.95,0.29,4.675,3.85,45.492353,-89.567781,457.5,"peakGreenness","woodyWetlands"
"TREE_002-O-20170707-COMP",NA,NA,NA,NA,14.8333333333333,5.50566666666667,4.33333333333333,3.29333333333333,45.492353,-89.567781,457.5,"peakGreenness","woodyWetlands"
"TREE_002-O-20200706-COMP",0.266666666666667,-27.0333333333333,1.59,44.6133333333333,16.4,5.63333333333333,3.93666666666667,3.20666666666667,45.492353,-89.567781,457.5,"peakGreenness","woodyWetlands"
"TREE_003-M-20160719-COMP",NA,NA,NA,NA,17.4666666666667,0.136333333333333,5.61,4.61,45.490243,-89.577675,464.3,"peakGreenness","deciduousForest"
"TREE_003-M-20170707-COMP",NA,NA,NA,NA,16.4,0.171333333333333,5.98666666666667,4.47333333333333,45.490243,-89.577675,464.3,"peakGreenness","deciduousForest"
"TREE_003-M-20200708-COMP",1.325,-27.025,0.13,1.8575,18.8,0.13425,5.395,4.5975,45.490243,-89.577675,464.3,"peakGreenness","deciduousForest"
"TREE_004-O-20170707-COMP",NA,NA,NA,NA,15,8.80366666666667,5.61333333333333,5.08333333333333,45.479917,-89.556089,448.9,"peakGreenness","woodyWetlands"
"TREE_004-O-20200708-COMP",1,-27.0666666666667,1.87666666666667,41.6066666666667,18.0666666666667,7.24933333333333,5.36666666666667,4.83,45.479917,-89.556089,448.9,"peakGreenness","woodyWetlands"
"TREE_006-M-20160719-COMP",NA,NA,NA,NA,17.0333333333333,0.161,5.51333333333333,4.48,45.491627,-89.551228,466.2,"peakGreenness","mixedForest"
"TREE_006-M-20170707-COMP",NA,NA,NA,NA,18.2666666666667,0.205666666666667,5.79,4.65,45.491627,-89.551228,466.2,"peakGreenness","mixedForest"
"TREE_006-M-20200708-COMP",1,-26.8666666666667,0.133333333333333,2.15666666666667,18.6666666666667,0.151333333333333,5.38,4.63666666666667,45.491627,-89.551228,466.2,"peakGreenness","mixedForest"
"TREE_007-M-20160719-COMP",NA,NA,NA,NA,17.9666666666667,0.156666666666667,5.40333333333333,4.46666666666667,45.496912,-89.557232,456.7,"peakGreenness","deciduousForest"
"TREE_014-M-20160718-COMP",NA,NA,NA,NA,17.25,0.111,5.525,4.525,45.486646,-89.569452,454.9,"peakGreenness","mixedForest"
"TREE_014-M-20170707-COMP",NA,NA,NA,NA,16.8,0.113666666666667,5.67,4.73666666666667,45.486646,-89.569452,454.9,"peakGreenness","mixedForest"
"TREE_014-M-20200708-COMP",2.96666666666667,-26.3333333333333,0.106666666666667,1.55666666666667,21.0333333333333,0.118666666666667,5.42,4.53,45.486646,-89.569452,454.9,"peakGreenness","mixedForest"
"TREE_014-O-20160718-COMP",NA,NA,NA,NA,16.5,0.799,4.64,3.93,45.486646,-89.569452,454.9,"peakGreenness","mixedForest"
"TREE_015-M-20160719-COMP",NA,NA,NA,NA,17.3,0.1305,5.755,4.715,45.486975,-89.554896,460.2,"peakGreenness","mixedForest"
"TREE_015-O-20160719-COMP",NA,NA,NA,NA,16.3,6.889,3.92,2.86,45.486975,-89.554896,460.2,"peakGreenness","mixedForest"
"TREE_041-M-20160719-COMP",NA,NA,NA,NA,16.9666666666667,0.3,5.31,4.35333333333333,45.494189,-89.587995,464.8,"peakGreenness","deciduousForest"
"TREE_041-M-20170710-COMP",NA,NA,NA,NA,15.0333333333333,0.329666666666667,5.73666666666667,4.21666666666667,45.494189,-89.587995,464.8,"peakGreenness","deciduousForest"
"TREE_041-M-20200708-COMP",3.56666666666667,-26.2666666666667,0.16,2.56333333333333,18.2,0.337,5.16666666666667,4.30666666666667,45.494189,-89.587995,464.8,"peakGreenness","deciduousForest"
